OpportunityGlobalRegionName,OpportunityCountry,AccountCode,AccountName,AccountGroup,AccountIndustry,OpportunityCode,OpportunityLineCode,OpportunityName,OpportunityStage,Confidence,ForecastCategory,OpportunityCreateDate,OpportunityCloseDate,AccountOwnerFullName,AccountOwnerEmailAdress,OpportunityOwnerFullName,OpportunityOwnerEmailAdress,ProductBusinessUnit,ServiceCategory,OrderType,ContractTermMonths,SFDC_ACV_Revenue,SFDC_ACV_Gp,SFDC_TCV_Revenue,SFDC_TCV_Gp,GM_Percent,Quarter,Month,QuarterlyBudget_ACVRevenue,QuarterlyBudget_ACVGp,QuarterlyGap_ACVGP,QuarterlyTotalPipeline_ACVGP,TP_RAGStatus,QuarterlyQualifiedPipeline_ACVGP,QP_RAGStatus,LOBPortfolioQuarterlyBudget_ACVRevenue,LOBPortfolioQuarterlyBudget_ACVGp,MonthlyBudget_ACVRevenue,MonthlyBudget_ACVGp,MonthlyClosedPlusCommit_ACVGP,ClosedCommit_RAGStatus,LOBPortfolioMonthlyBudget_ACVRevenue,LOBPortfolioMonthlyBudget_ACVGp
North America,United States,001AKJP9LZ1BSQSGQE,Ironclad Energy Partners LLC,Ironclad Energy Partners LLC,Insurance,006ABCDBK8DY53NBNV,00kY72EY5SK2C4CBSC,Ironclad Energy Partners LLC - Colocation Expansion,Deal Lost,0.0,Omitted,2026-06-05,2026-09-11,Jose McDermott,jose.mcdermott@global.ntt,Jose McDermott,jose.mcdermott@global.ntt,Networking,SDIS,New Business,18.0,21749.35,3245.43,32624.02,4868.14,14.92,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,182966.84,45741.71,2417560.03,301226.22,599343.05,Green,67697.73,16924.43
North America,United States,001LJ7JNWDJG771IWX,Wexford Energy Partners Co.,Wexford Energy Partners Co.,Media & Entertainment,006RHU8M4QFRRARF2T,00k2D45SE0ZE2YBV48,Wexford Energy Partners Co. - Managed Services Renewal,Deal Lost,0.04,Omitted,2026-05-11,2026-06-20,Amanda Turner,amanda.turner@global.ntt,Amanda Turner,amanda.turner@global.ntt,Networking,Technical Services,New Business,,40222.14,7859.49,40222.14,7859.49,19.54,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,2054926.04,256042.26,295351.88,Green,239216.8,71765.04
North America,United States,001LJ7JNWDJG771IWX,Wexford Energy Partners Co.,Wexford Energy Partners Co.,Media & Entertainment,006RHU8M4QFRRARF2T,00k454C8HRVENKMMQW,Wexford Energy Partners Co. - Managed Services Renewal,Deal Lost,0.04,Omitted,2026-05-11,2026-06-20,Amanda Turner,amanda.turner@global.ntt,Amanda Turner,amanda.turner@global.ntt,Digital Workplace,Product,New Business,,5015.74,667.71,5015.74,667.71,13.31,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,2054926.04,256042.26,295351.88,Green,98199.02,7855.92
North America,United States,001LJ7JNWDJG771IWX,Wexford Energy Partners Co.,Wexford Energy Partners Co.,Media & Entertainment,006RHU8M4QFRRARF2T,00kH6LADO8KR1IYO6Y,Wexford Energy Partners Co. - Managed Services Renewal,Deal Lost,0.04,Omitted,2026-05-11,2026-06-20,Amanda Turner,amanda.turner@global.ntt,Amanda Turner,amanda.turner@global.ntt,Digital Workplace,Product,New Business,,2600.05,605.9,2600.05,605.9,23.3,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,2054926.04,256042.26,295351.88,Green,98199.02,7855.92
North America,United States,001LA0TQ6LU0VHY0EF,"Monroe, Metropolitan Water District",,Public Sector,006XS9CRTIYN174WZ5,00kL4F43TIF1NTDSCT,Monroe - Digital Workplace Upgrade,Deal Lost,0.05,Omitted,2026-06-21,2026-09-13,Deborah Hall,deborah.hall@global.ntt,Deborah Hall,deborah.hall@global.ntt,Networking,Product,Renewal,,35131.43,5857.6,35131.43,5857.6,16.67,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0016BEY6ETRKW5IBML,Fieldstone Telecom Ltd.,,Education,0067Z0HTT1L1W15PP2,00k0BY8FK9Q038DMI3,Fieldstone Telecom Ltd. - Managed Services Renewal,Deal Won,0.99,Closed,2026-08-23,2026-09-13,Kathleen Clark,kathleen.clark@global.ntt,Kathleen Clark,kathleen.clark@global.ntt,Security,Product,Renewal,,11214.25,1478.26,11214.25,1478.26,13.18,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,237661.88,19012.95,2417560.03,301226.22,599343.05,Green,87934.9,7034.79
North America,United States,001AKVEM7CBPABGD3E,Granite Systems Ltd.,Granite Systems Ltd.,Technology,006YYJY6LLK65M71O3,00k50GEMM2G8AUTNEC,Granite Systems Ltd. - Digital Workplace Upgrade,Deal Lost,0.0,Omitted,2026-06-04,2026-07-04,Mark Martinez,mark.martinez@global.ntt,Mark Martinez,mark.martinez@global.ntt,Digital Workplace,Product,New Business,,3122.02,506.01,3122.02,506.01,16.21,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,1960183.8,244237.44,305354.71,Green,93671.56,7493.72
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0064JDR2UPXBM5N8T7,00k913M5GVTR3MUQTM,Cobalt Holdings Co. - Unified Communications,Deal Lost,0.0,Omitted,2026-08-23,2026-09-12,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,Expansion,,8455.0,1590.69,8455.0,1590.69,18.81,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001KE5NXP1WGG5SJFE,Highfield Enterprises LLC,,Technology,006MD6TB4HYY339DNN,00kZDCTFUB4WW8WF6Q,Highfield Enterprises LLC - SD-WAN Rollout,Deal Lost,0.04,Omitted,2026-04-15,2026-07-08,Timothy Carter,timothy.carter@global.ntt,Timothy Carter,timothy.carter@global.ntt,Networking,Product,New Business,,11444.0,1265.45,11444.0,1265.45,11.06,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001KE5NXP1WGG5SJFE,Highfield Enterprises LLC,,Technology,006MD6TB4HYY339DNN,00k8PA02B81G0YUUE7,Highfield Enterprises LLC - SD-WAN Rollout,Deal Lost,0.04,Omitted,2026-04-15,2026-07-08,Timothy Carter,timothy.carter@global.ntt,Timothy Carter,timothy.carter@global.ntt,Networking,Product,New Business,,15770.59,3167.29,15770.59,3167.29,20.08,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001QKKA7IFF9RLODLI,Northgate Industries Co.,Northgate Industries Co.,Healthcare,006IHAZPBHT4XTGK21,00kK36BGPHHZ5LSONC,Northgate Industries Co. - Data Center Migration,Identification,0.0,Omitted,2026-08-23,2026-10-05,Timothy Green,timothy.green@global.ntt,Linda Carter,linda.carter@global.ntt,Digital Workplace,Technical Services,Renewal,,13990.12,3076.19,13990.12,3076.19,21.99,FY26-Q3,2026-10,7514037.989999999,936243.68,936243.68,167785.3,Red,92389.66,Red,76679.48,23003.84,2254211.39,280873.11,13673.57,Red,23003.84,6901.15
North America,Canada,001YZI9KTRY6ON1861,Granite Enterprises Corp.,Granite Enterprises Corp.,Telecommunications,0061QA9YVD283IGNAT,00k3N3HOZK1GF1R7HZ,Granite Enterprises Corp. - Access Control Modernization,Deal Lost,0.03,Omitted,2026-05-03,2026-09-11,Angela Martinez,angela.martinez@global.ntt,Angela Martinez,angela.martinez@global.ntt,Security,Consulting Services,Renewal,,763.62,265.22,763.62,265.22,34.73,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,1515.89,454.77,2417560.03,301226.22,599343.05,Green,560.88,168.26
North America,Canada,001YZI9KTRY6ON1861,Granite Enterprises Corp.,Granite Enterprises Corp.,Telecommunications,0061QA9YVD283IGNAT,00kINR9NTCVCAJGSHH,Granite Enterprises Corp. - Access Control Modernization,Deal Lost,0.03,Omitted,2026-05-03,2026-09-11,Angela Martinez,angela.martinez@global.ntt,Angela Martinez,angela.martinez@global.ntt,Networking,Product,Renewal,,985.02,167.9,985.02,167.9,17.05,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001LA0TQ6LU0VHY0EF,"Monroe, Metropolitan Water District",,Public Sector,00675VKNIGA10GYFJJ,00k06T77NC7X5CLAN1,Monroe - Cisco IE3300,Deal Won,1.0,Closed,2026-06-09,2026-07-14,Deborah Hall,deborah.hall@global.ntt,Deborah Hall,DEBORAH.HALL@GLOBAL.NTT,Digital Workplace,Technical Services,New Business,,5219.4,1014.76,5219.4,1014.76,19.44,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,66677.81,20003.34,1960183.8,244237.44,305354.71,Green,20003.34,6001.0
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,006R9Z0FU03NUGPRB6,00kGPH73O4RXKO7HO1,Everline Technologies Ltd. - Unified Communications,Deal Lost,0.02,Omitted,2026-04-01,2026-05-22,Timothy Turner,timothy.turner@global.ntt,Jose McDermott,jose.mcdermott@global.ntt,Networking,VBR,Renewal,,250.0,114.12,250.0,114.12,45.65,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,13363.2,400.9,1832771.9,228362.06,300953.42,Green,4409.86,132.3
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,006R9Z0FU03NUGPRB6,00k907H4T1L09RPSHU,Everline Technologies Ltd. - Unified Communications,Deal Lost,0.02,Omitted,2026-04-01,2026-05-22,Timothy Turner,timothy.turner@global.ntt,Jose McDermott,jose.mcdermott@global.ntt,Data Center,Product,Renewal,,31893.52,4470.15,31893.52,4470.15,14.02,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,858553.55,68684.28,1832771.9,228362.06,300953.42,Green,283322.67,22665.81
North America,Canada,001XH5RD3XA2VW5RQW,Ironclad Transport Co LLC,Ironclad Transport Co LLC,Insurance,006MN4O46QGZ5OHS9S,00kHP2URWXBZSEGF3O,Ironclad Transport Co LLC - Security Assessment,Deal Lost,0.0,Omitted,2026-08-04,2026-08-22,Daniel Collins,daniel.collins@global.ntt,Daniel Collins,daniel.collins@global.ntt,Networking,VBR,Renewal,,250.0,90.44,250.0,90.44,36.18,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,15721.42,471.64,2156202.22,268661.22,531309.38,Green,5188.07,155.64
North America,Canada,001XH5RD3XA2VW5RQW,Ironclad Transport Co LLC,Ironclad Transport Co LLC,Insurance,006MN4O46QGZ5OHS9S,00kX1556O2KRFPU4BV,Ironclad Transport Co LLC - Security Assessment,Deal Lost,0.0,Omitted,2026-08-04,2026-08-22,Daniel Collins,daniel.collins@global.ntt,Daniel Collins,daniel.collins@global.ntt,Networking,Product,Renewal,,24496.04,2689.84,24496.04,2689.84,10.98,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001LA0TQ6LU0VHY0EF,"Monroe, Metropolitan Water District",,Public Sector,006B8ZEYMK921LXMVO,00k4ZOTAL2OR7OP14M,Monroe - Data Center Migration,Identification,0.0,Omitted,2026-07-25,2026-10-07,Deborah Hall,deborah.hall@global.ntt,Deborah Hall,deborah.hall@global.ntt,Digital Workplace,Product,Renewal,,7261.71,1349.42,7261.71,1349.42,18.58,FY26-Q3,2026-10,7514037.989999999,936243.68,936243.68,167785.3,Red,92389.66,Red,359074.32,28725.95,2254211.39,280873.11,13673.57,Red,107722.3,8617.78
North America,United States,001LA0TQ6LU0VHY0EF,"Monroe, Metropolitan Water District",,Public Sector,006B8ZEYMK921LXMVO,00kR9K1AAQWGWXE51L,Monroe - Data Center Migration,Identification,0.0,Omitted,2026-07-25,2026-10-07,Deborah Hall,deborah.hall@global.ntt,Deborah Hall,deborah.hall@global.ntt,Networking,Product,Renewal,,13997.4,832.89,13997.4,832.89,5.95,FY26-Q3,2026-10,7514037.989999999,936243.68,936243.68,167785.3,Red,92389.66,Red,4096133.28,327690.66,2254211.39,280873.11,13673.57,Red,1228839.98,98307.2
North America,United States,001LA0TQ6LU0VHY0EF,"Monroe, Metropolitan Water District",,Public Sector,006B8ZEYMK921LXMVO,00kNTGOONHA9O05BON,Monroe - Data Center Migration,Identification,0.0,Omitted,2026-07-25,2026-10-07,Deborah Hall,deborah.hall@global.ntt,Deborah Hall,deborah.hall@global.ntt,Networking,Product,Renewal,,70725.04,9860.1,70725.04,9860.1,13.94,FY26-Q3,2026-10,7514037.989999999,936243.68,936243.68,167785.3,Red,92389.66,Red,4096133.28,327690.66,2254211.39,280873.11,13673.57,Red,1228839.98,98307.2
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0065HSTKPNCONLWZBM,00kIR0TVKQNRHXZ1IP,Cobalt Holdings Co. - Digital Workplace Upgrade,Deal Won,0.94,Closed,2026-01-03,2026-05-18,Brian Thompson,brian.thompson@global.ntt,Susan Hill,susan.hill@global.ntt,Data Center,Technical Services,Renewal,,49790.01,11012.2,49790.01,11012.2,22.12,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,183342.09,55002.63,1832771.9,228362.06,300953.42,Green,60502.89,18150.87
North America,United States,00161XE57RMT2QBC32,"Fairfax, Regional Transit Authority",,Public Sector,006HR4264LZN8GJ7IW,00kPAMCPNI90XYMJ4P,Fairfax - Data Center Migration,Deal Lost,0.09,Omitted,2026-04-23,2026-08-15,Mark Campbell,mark.campbell@global.ntt,Mark Campbell,mark.campbell@global.ntt,Networking,Technical Services,Renewal,,11747.27,2617.31,11747.27,2617.31,22.28,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,2156202.22,268661.22,531309.38,Green,251006.5,75301.95
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006LKFZBRKXMR3FPU0,00k1U37ZJA0LXSFN9L,Brightpath Solutions Inc. - Colocation Expansion,Deal Lost,0.09,Omitted,2026-01-14,2026-05-27,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,SDIS,Renewal,12.0,9536.32,908.93,9536.32,908.93,9.53,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,155521.82,38880.45,1832771.9,228362.06,300953.42,Green,51322.2,12830.55
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006LKFZBRKXMR3FPU0,00k2WM7JT6ZVCNQ44P,Brightpath Solutions Inc. - Colocation Expansion,Deal Lost,0.09,Omitted,2026-01-14,2026-05-27,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,Technical Services,Renewal,,9494.62,1540.74,9494.62,1540.74,16.23,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,1832771.9,228362.06,300953.42,Green,213355.52,64006.66
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006LKFZBRKXMR3FPU0,00kF7TNPO4TXUUP17M,Brightpath Solutions Inc. - Colocation Expansion,Deal Lost,0.09,Omitted,2026-01-14,2026-05-27,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,VBR,Renewal,,471.68,209.96,471.68,209.96,44.51,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,13363.2,400.9,1832771.9,228362.06,300953.42,Green,4409.86,132.3
North America,United States,0013Q8DLZ6H9GOLP60,"Yolo, Regional Transit Authority","Yolo, Regional Transit Authority",Public Sector,006Y33U6FIEZ67SEGW,00kLZHO8S431XEKBPG,Yolo - Digital Workplace Upgrade,Deal Won,1.0,Closed,2026-07-11,2026-09-02,Susan Edwards,susan.edwards@global.ntt,Susan Edwards,susan.edwards@global.ntt,Networking,Product,Renewal,,2132.02,423.28,2132.02,423.28,19.85,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0019P0RDG1DVMN8VWM,Novara Enterprises Inc.,Novara Enterprises Inc.,Technology,006MH9PA8AR2NHIYUS,00kIOPB0C3QQBW1OI9,Novara Enterprises Inc. - Access Control Modernization,Deal Lost,0.23,Pipeline,2026-03-22,2026-06-13,Steven Green,steven.green@global.ntt,Steven Green,steven.green@global.ntt,Data Center,Product,New Business,,24943.88,2321.92,24943.88,2321.92,9.31,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,858553.55,68684.28,2054926.04,256042.26,295351.88,Green,317664.81,25413.18
North America,United States,0019P0RDG1DVMN8VWM,Novara Enterprises Inc.,Novara Enterprises Inc.,Technology,006MH9PA8AR2NHIYUS,00kRY5Y4KGDAQ5CX27,Novara Enterprises Inc. - Access Control Modernization,Deal Lost,0.23,Pipeline,2026-03-22,2026-06-13,Steven Green,steven.green@global.ntt,Steven Green,steven.green@global.ntt,Networking,Product,New Business,,9154.32,1232.32,9154.32,1232.32,13.46,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,2054926.04,256042.26,295351.88,Green,1120203.41,89616.27
North America,United States,001ZOQPJE3DLYEX0XK,Clearwater Financial Group Co.,Clearwater Transport Co Co.,Insurance,006AX2920CVZO9945U,00kD97J3CENIPJJMBY,Clearwater Financial Group Co. - Backup & DR,Identification,0.0,Omitted,2026-02-26,2026-04-13,Frank Scott,frank.scott@global.ntt,Frank Scott,frank.scott@global.ntt,Networking,Product,New Business,,30263.58,4987.84,30263.58,4987.84,16.48,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1666156.26,207601.83,501687.68,Green,908273.03,72661.84
North America,United States,001OHWHX18E1DMGFGB,Redstone Solutions Corp.,,Energy & Utilities,006CKIV558YHOKC2U8,00k5QJ04BK5DI33J5L,Redstone Solutions Corp. - Network Refresh,Deal Won,1.0,Closed,2026-05-12,2026-07-24,Paul Carter,paul.carter@global.ntt,Paul Carter,paul.carter@global.ntt,Networking,Product,Renewal,,8033.64,815.79,8033.64,815.79,10.15,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001OHWHX18E1DMGFGB,Redstone Solutions Corp.,,Energy & Utilities,006CKIV558YHOKC2U8,00kJWACI8ZBC4SZLKF,Redstone Solutions Corp. - Network Refresh,Deal Won,1.0,Closed,2026-05-12,2026-07-24,Paul Carter,paul.carter@global.ntt,Paul Carter,paul.carter@global.ntt,Networking,Product,Renewal,,8316.51,1340.69,8316.51,1340.69,16.12,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001LA0TQ6LU0VHY0EF,"Monroe, Metropolitan Water District",,Public Sector,006GFI1DYNJIMMLS9Q,00kVES8ZEHCYPP97D4,Monroe - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-04-18,2026-08-22,Deborah Hall,deborah.hall@global.ntt,Amanda Turner,amanda.turner@global.ntt,Networking,SDIS,Renewal,24.0,15905.09,3112.85,15905.09,3112.85,19.57,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,182966.84,45741.71,2156202.22,268661.22,531309.38,Green,60379.06,15094.76
North America,United States,0014W8252OCV19YUUE,Cascade Consumer Goods Corp.,,Technology,0065J1LVX5M2POCC1D,00kKVBZMJ22MF065PS,Cascade Consumer Goods Corp. - Cisco IE3300,Deal Lost,0.08,Omitted,2026-08-06,2026-08-18,Linda Evans,linda.evans@global.ntt,Linda Evans,linda.evans@global.ntt,Networking,Product,New Business,,11909.07,1948.29,11909.07,1948.29,16.36,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001IDFUX91HBWT7USK,Stonebridge Systems Ltd.,,Education,006FEJ08FO4D7AKB1P,00kD7JZYVMZH3VOMEB,Stonebridge Systems Ltd. - Security Assessment,Deal Won,1.0,Closed,2026-08-06,2026-08-27,Christine Evans,christine.evans@global.ntt,Christine Evans,christine.evans@global.ntt,Digital Workplace,Technical Services,New Business,,12635.12,2311.64,12635.12,2311.64,18.3,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,66677.81,20003.34,2156202.22,268661.22,531309.38,Green,22003.68,6601.1
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006K7JCWC14ZI7DDKT,00kFUWRX7VMW5XREY2,Cobalt Holdings Co. - Digital Workplace Upgrade,Deal Lost,0.0,Omitted,2026-05-04,2026-08-17,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,New Business,,1059.87,143.29,1059.87,143.29,13.52,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001EIJR5IXQEZ3UGFP,Northgate Health Systems Ltd.,,Energy & Utilities,0061QXTN9V0OHE2SSE,00kT5YZJJLJZF0FTK0,Northgate Health Systems Ltd. - Colocation Expansion,Deal Lost,0.01,Omitted,2026-07-18,2026-08-19,Cynthia Clark,cynthia.clark@global.ntt,Deborah Hall,deborah.hall@global.ntt,Networking,Technical Services,Renewal,,4376.26,876.37,4376.26,876.37,20.03,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,2156202.22,268661.22,531309.38,Green,251006.5,75301.95
North America,United States,001HPQYBK467LEHE85,Ironclad Data Systems Co.,Ironclad Data Systems Co.,Financial Services,006EBRPKGLNVMIVUPD,00kAZYAUBIVQWOKCWT,Ironclad Data Systems Co. - Access Control Modernization,Deal Lost,0.0,Omitted,2026-03-16,2026-06-06,Timothy Green,timothy.green@global.ntt,Scott Carter,scott.carter@global.ntt,Data Center,Technical Services,New Business,,64367.67,11517.44,64367.67,11517.44,17.89,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,183342.09,55002.63,2054926.04,256042.26,295351.88,Green,67836.57,20350.97
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006Y03U9XBGRP3YAQT,00kD9UT9WSESLDTB77,Cobalt Holdings Co. - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-06-11,2026-08-25,Brian Thompson,brian.thompson@global.ntt,Cynthia Edwards,cynthia.edwards@global.ntt,Networking,Product,Renewal,,18991.21,4216.1,18991.21,4216.1,22.2,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001PLVOF554NJB0L65,Harborview Media Group Group,,Manufacturing,0063YVLO5D33CIL6P1,00kE9ID51VELWZZIYD,Harborview Media Group Group - Endpoint Protection,Deal Lost,0.05,Omitted,2026-02-16,2026-04-25,Paul Martinez,paul.martinez@global.ntt,Cynthia Young,cynthia.young@global.ntt,Data Center,Product,New Business,,3304.54,556.12,3304.54,556.12,16.83,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,858553.55,68684.28,1666156.26,207601.83,501687.68,Green,257566.06,20605.28
